,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
228,3b1e0182cb145b8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
229,85482a4d20fd5eac,True,1.0,1.0,1.0,1.0,0.8900989452016008,1.0,1.0,1.0,1.0,0.9656559203755002
230,779852a1160f56f9,True,1.0,1.0,1.0,1.0,0.7897433898367824,1.0,1.0,1.0,,0.9249083535131365
231,5f4991d3d2ca5eee,True,1.0,1.0,1.0,1.0,0.7250302165937792,1.0,1.0,1.0,,0.9017965059263497
232,557a287c11cc5960,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,d5b18d6105c25004,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,18492b6ce9905b13,True,1.0,1.0,1.0,1.0,0.7080364752945145,1.0,1.0,1.0,1.0,0.9087613985295357
235,c6bd79f439c254a0,True,1.0,1.0,1.0,1.0,0.8293119976917803,1.0,1.0,1.0,,0.9390399991756357
236,99ebd32df2f453f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,d50b69bed8f2570c,True,1.0,1.0,1.0,1.0,0.7160624303727631,1.0,1.0,1.0,,0.8985937251331296
238,2cae5f08e11a5dbd,True,1.0,1.0,1.0,1.0,0.9089835022761342,1.0,1.0,1.0,1.0,0.9715573444612919
239,712427ff1635596c,True,1.0,1.0,1.0,1.0,0.2924730051728222,1.0,1.0,1.0,,0.7473117875617222
240,342f42c4b2855ffb,True,1.0,1.0,1.0,1.0,0.5474994775528926,1.0,1.0,1.0,,0.8383926705546045
241,0b1250020ea95539,True,1.0,1.0,1.0,1.0,0.8553935209712646,1.0,1.0,1.0,1.0,0.9548104753035203
242,74c8385c2d845cde,True,1.0,1.0,1.0,1.0,0.6614561995227043,1.0,1.0,1.0,1.0,0.8942050623508451
243,e244b2ddf97a57d6,True,1.0,1.0,1.0,1.0,0.8079513263710637,1.0,1.0,1.0,,0.9314111879896656
244,2030d3a5ed675084,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245,b9f3b69b160e5ad0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
246,13310ca9a7715154,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,59ea5c8c067e57e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,757c23c6819c589c,True,1.0,1.0,1.0,1.0,0.8137465856706401,1.0,1.0,1.0,1.0,0.941795808022075
249,e5d2a01ab5b0562a,True,1.0,1.0,1.0,1.0,0.6209568109657356,1.0,1.0,1.0,1.0,0.8815490034267923
250,df72dca23ca45733,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
251,56c64f7e47b15e0d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252,e024bd23594b5a13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
253,179bc3ae5b9f56b0,True,1.0,1.0,1.0,1.0,0.8512666071117629,1.0,1.0,1.0,,0.9468809311113439
254,98b414a515bb5b99,True,1.0,1.0,1.0,1.0,0.5340257864585961,1.0,1.0,1.0,,0.8335806380209272
255,5d7c7edca69d5e73,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
256,ab4401719a355a62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
257,3128b8da22c75dd0,True,1.0,1.0,1.0,1.0,0.7868652273445416,1.0,1.0,1.0,0.0,0.8083953835451693
258,19e90f2757b25f38,True,1.0,1.0,1.0,1.0,0.6482095590230377,1.0,1.0,1.0,,0.874360556793942
259,551cf39c34f75b25,True,1.0,1.0,1.0,1.0,0.6788699990623263,1.0,1.0,1.0,1.0,0.899646874706977
260,d45f18da371a5fe5,True,1.0,1.0,1.0,1.0,0.8767728075158745,1.0,1.0,1.0,1.0,0.9614915023487107
261,fe22e2c812e65096,True,1.0,1.0,1.0,1.0,0.5286200972078366,1.0,1.0,1.0,,0.8316500347170844
262,f2592c08589e5398,True,1.0,1.0,1.0,1.0,0.6119352515664427,1.0,1.0,1.0,1.0,0.8787297661145134
263,a5f411a2c379503d,True,1.0,1.0,1.0,1.0,0.7613044435120078,1.0,1.0,1.0,1.0,0.9254076385975024
264,67abcf0964415891,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
265,d073c3202a7e56da,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
266,7727bf26f5845499,True,1.0,1.0,1.0,1.0,0.6224483948490568,1.0,1.0,1.0,1.0,0.8820151233903303
267,f038fc7ffdab5bad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
268,bcf787cdb66453f0,True,1.0,1.0,1.0,1.0,0.9276239527020315,1.0,1.0,1.0,1.0,0.9773824852193849
269,087023402a695ba3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
270,6c9e40634f705f56,True,1.0,1.0,1.0,1.0,0.6837037990998147,1.0,1.0,1.0,1.0,0.9011574372186921
271,ff44394af7265df3,True,1.0,1.0,1.0,1.0,0.6451391337182149,1.0,1.0,1.0,,0.8732639763279338
272,afd632f043e35a49,True,1.0,1.0,1.0,1.0,0.8337188765094632,1.0,1.0,1.0,1.0,0.9480371489092072
273,8486dcafaee75d76,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
274,e1d83d0f913a5263,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
275,a091a6a6033c559f,True,1.0,1.0,1.0,1.0,0.9694556169682067,1.0,1.0,1.0,1.0,0.9904548803025646
276,1bc892186af15042,True,1.0,1.0,1.0,1.0,0.8246743626595405,1.0,1.0,1.0,1.0,0.9452107383311064
277,c3d6016d73645955,True,1.0,1.0,1.0,1.0,0.8158600713644578,1.0,1.0,1.0,,0.9342357397730207
278,5d3573d6da7952d3,True,1.0,1.0,1.0,1.0,0.928412011422312,1.0,1.0,1.0,1.0,0.9776287535694725
279,90314b74c92954d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,46deeff0d0495df6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,c8507cfbe8575463,True,1.0,1.0,1.0,1.0,0.5383534611216177,1.0,1.0,1.0,1.0,0.8557354566005055
282,1a707ed0d7ba541d,True,1.0,1.0,1.0,1.0,0.9151224203888579,1.0,1.0,1.0,,0.9696865787103065
283,e747d6fdc59252f3,True,1.0,1.0,1.0,1.0,0.8536735301795518,1.0,1.0,1.0,,0.947740546492697
284,d20dc707981f56e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
285,b6b5f3cc01a05f83,True,1.0,1.0,1.0,1.0,0.6038141572689494,1.0,1.0,1.0,,0.858505056167482
286,c1e0af56e9eb50b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
287,5041cdf76ecb5ee7,True,1.0,1.0,1.0,1.0,0.6642737100443146,1.0,1.0,1.0,0.0,0.7700855343888483
288,cd7e4f70ce8e539b,True,1.0,1.0,1.0,1.0,0.5945363654010665,1.0,1.0,1.0,1.0,0.8732926141878332
289,a3f2ea7187975b13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,9b0a5826d2d357d8,True,1.0,1.0,1.0,1.0,0.7248468136312398,1.0,1.0,1.0,1.0,0.9140146292597624
291,ac0c6104c53e581e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
292,ffe92084016a5795,True,1.0,1.0,1.0,1.0,0.5330696367973065,1.0,1.0,1.0,1.0,0.8540842614991583
293,4a919f7ea2f65200,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,75f5cc1f425c501d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,84b8eb5b1a5757c1,True,1.0,1.0,1.0,1.0,0.4184161984005313,1.0,1.0,1.0,,0.7922914994287612
296,ad47566ea29a57bf,True,1.0,1.0,1.0,1.0,0.5228780071639186,1.0,1.0,1.0,1.0,0.8508993772387246
297,afa8102c20685ec5,True,1.0,1.0,1.0,1.0,0.8237988978052881,1.0,1.0,1.0,1.0,0.9449371555641526
298,95b1bc0848e85064,True,1.0,1.0,1.0,1.0,0.5020753851158114,1.0,1.0,1.0,,0.822169780398504
299,17a015f4ef9b56d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
300,f23073987e7956e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
301,c7afdb652a9e5e73,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
302,2391f12d7e6a5e7f,True,1.0,1.0,1.0,1.0,0.5324711481931905,1.0,1.0,1.0,1.0,0.8538972338103721
303,f14e7ed78b5d55b4,True,1.0,1.0,1.0,1.0,0.8669574865292714,1.0,1.0,1.0,1.0,0.9584242145403974
304,7af0e9b8a12056e8,True,1.0,1.0,1.0,1.0,0.9585507689379686,1.0,1.0,1.0,,0.9851967031921316
305,efa80e78fce1525d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
306,99e0c0250e6e54c5,True,1.0,1.0,1.0,1.0,0.547697309160255,1.0,1.0,1.0,1.0,0.8586554091125798
307,a18d2b32f8415373,True,1.0,1.0,1.0,1.0,0.5207307793668717,1.0,1.0,1.0,1.0,0.8502283685521475
308,4dd1ab3a667b5074,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,c574d461642f5deb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
310,ac7bd595b9a3544c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
311,9b7108902e7158d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312,1e9350ac2bc25f59,True,1.0,1.0,1.0,1.0,0.8276705918670785,1.0,1.0,1.0,,0.938453782809671
313,dd16377ecfa45fe0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,398326681cd7500a,True,1.0,1.0,1.0,1.0,0.9136952534492668,1.0,1.0,1.0,1.0,0.9730297667028959
315,e052a41759445a28,True,1.0,1.0,1.0,1.0,0.5799749187097579,1.0,1.0,1.0,1.0,0.8687421620967993
316,b02bf210eda55579,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,d25b6512a43f5e54,True,1.0,1.0,1.0,1.0,0.7596820742291136,1.0,1.0,1.0,,0.9141721693675405
318,c7cb2e43b2d053b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
319,06c9339fdc3e5404,True,1.0,1.0,1.0,1.0,0.8383052747305635,1.0,1.0,1.0,0.0,0.824470398353301
320,7da863f64a5f5e90,True,1.0,1.0,1.0,1.0,0.8888359482320761,1.0,1.0,1.0,1.0,0.9652612338225237
321,e17587a96a795abf,True,1.0,1.0,1.0,1.0,0.7029727591761992,1.0,1.0,1.0,,0.8939188425629282
322,cfb755b8d37458ac,True,1.0,1.0,1.0,1.0,0.9645656108168105,1.0,1.0,1.0,1.0,0.9889267533802533
323,62103d9b18645ebd,True,1.0,1.0,1.0,1.0,0.9659227763937401,1.0,1.0,1.0,,0.9878295629977644
324,00c1e4eb4a045f20,True,1.0,1.0,1.0,1.0,0.7844246258952627,1.0,1.0,1.0,,0.9230087949625938
325,f6b9867069845fd2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
326,063dc3e59f7158d9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
327,102627370a1e5b88,True,1.0,1.0,1.0,1.0,0.4890381934792461,1.0,1.0,1.0,,0.8175136405283022
328,1981a85eb4ba5001,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
329,689abfdd66235378,True,1.0,1.0,1.0,1.0,0.8880118353634341,1.0,1.0,1.0,,0.9600042269155121
330,6b7c5199f84e5aac,True,1.0,1.0,1.0,1.0,0.8853645991537266,1.0,1.0,1.0,0.0,0.8391764372355395
331,e1f6c044f4235462,True,1.0,1.0,1.0,1.0,0.7423127263087058,1.0,1.0,1.0,1.0,0.9194727269714705
332,613c9ac33f6951ca,True,1.0,1.0,1.0,1.0,0.7672295333779394,1.0,1.0,1.0,1.0,0.9272592291806061
333,c296ded44f9a509a,True,1.0,1.0,1.0,1.0,0.8139704899778559,1.0,1.0,1.0,1.0,0.9418657781180799
334,20728d3e677b593d,True,1.0,1.0,1.0,1.0,0.6321613549323901,1.0,1.0,1.0,1.0,0.8850504234163719
335,262333f372975eef,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,cbc268a868be50c2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
337,1c5c2e372dc954cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
338,132307b3c1a55f97,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
339,2ee150fedbb15345,True,1.0,1.0,1.0,1.0,0.7224642332267691,1.0,1.0,1.0,,0.9008800832952747
340,b867b28707205c0b,True,1.0,1.0,1.0,1.0,0.9926564166845566,1.0,1.0,1.0,,0.9973772916730559
341,e2ae05340dba502d,True,1.0,1.0,1.0,1.0,0.9334715146035661,1.0,1.0,1.0,1.0,0.9792098483136145
342,d64a3964875f5b41,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,1682c020a94054fa,True,1.0,1.0,1.0,1.0,0.8954364003932318,1.0,1.0,1.0,,0.9626558572832972
344,e22c42694be05703,True,1.0,1.0,1.0,1.0,0.671342962813642,1.0,1.0,1.0,,0.8826224867191579
345,f3ca2707d87a586b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
346,a19d3096f2625fdb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
347,cf05c9f4f6e55af3,True,1.0,1.0,1.0,1.0,0.6957331006835337,1.0,1.0,1.0,1.0,0.9049165939636042
348,73b2c72a73b458ca,True,1.0,1.0,1.0,1.0,0.552106667333612,1.0,1.0,1.0,,0.84003809547629
349,0cd0aaeb35c95094,True,1.0,1.0,1.0,1.0,0.9132389882858947,1.0,1.0,1.0,,0.9690139243878194
350,2c5cbab120595d79,True,1.0,1.0,1.0,1.0,0.9179993094616076,1.0,1.0,1.0,,0.9707140390934313
351,8cec7d21f7dc540b,True,1.0,1.0,1.0,1.0,0.6288155648424758,1.0,1.0,1.0,1.0,0.8840048640132737
352,89e4665cd63a55bd,True,1.0,1.0,1.0,1.0,0.47224090515707307,1.0,1.0,1.0,,0.8115146089846689
353,470cfa23e42757c3,True,1.0,1.0,1.0,1.0,0.48051049770058846,1.0,1.0,1.0,,0.8144680348930672
354,962deb8ccdaf50e3,True,1.0,1.0,1.0,1.0,0.6670950492038479,1.0,1.0,1.0,,0.88110537471566
355,d715fbc6ea0551f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
356,2382542e05f253df,True,1.0,1.0,1.0,1.0,0.8844035419029012,1.0,1.0,1.0,,0.9587155506796076
357,ce05573741b75133,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
358,dc207d97e04f5ce1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.8571428571428571
359,5065e99644fb5fc2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
360,a713265a7f905034,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
361,6ae2bcc5c2c050e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
362,64f47c2f2c7754cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
363,3b3627c7892d5b5e,True,1.0,1.0,1.0,1.0,0.7576763878906722,1.0,1.0,1.0,,0.9134558528180972
364,42052560d5925f35,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
365,e0b92501aa5051b1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
366,ae05160436d45a62,True,1.0,1.0,1.0,1.0,0.9403569562931424,1.0,1.0,1.0,,0.9786989129618365
367,af335d636f4c516e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
368,550f8f2c9795525c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
369,ce2f1ac423965b7a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,94d74f87c8435b61,True,1.0,1.0,1.0,1.0,0.6359872851699108,1.0,1.0,1.0,1.0,0.8862460266155971
371,c195a8cb7ccb59fd,True,1.0,1.0,1.0,1.0,0.5435332246032845,1.0,1.0,1.0,,0.83697615164403
372,5feede5c5a3c5116,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373,5e74b6a61b715f47,True,1.0,1.0,1.0,1.0,0.9843417131885703,1.0,1.0,1.0,1.0,0.9951067853714282
374,a2047f9cb3865b75,True,1.0,1.0,1.0,1.0,0.5408756469933382,1.0,1.0,1.0,1.0,0.8565236396854182
375,0f422a003dab525e,True,1.0,1.0,1.0,1.0,0.8043787083969743,1.0,1.0,1.0,,0.9301352529989194
376,afbf82af256b5711,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,70f718ebc8b4505e,True,1.0,1.0,1.0,1.0,0.9871359102907016,1.0,1.0,1.0,1.0,0.9959799719658442
378,dded75c35039515f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
379,dac84d4f931e54ab,True,1.0,1.0,1.0,1.0,0.6145023023632791,1.0,1.0,1.0,1.0,0.8795319694885247
380,bb5b44d240945ed0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
381,05f1a5cbc0905d8e,True,1.0,1.0,1.0,1.0,0.7904120889293015,1.0,1.0,1.0,1.0,0.9345037777904067
382,8237f47b224952b4,True,1.0,1.0,1.0,1.0,0.9929828540187291,1.0,1.0,1.0,1.0,0.9978071418808528
383,c656016133b05a15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
384,0fde069313a35062,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
385,fe9e76e6cac35fba,True,1.0,1.0,1.0,1.0,0.2407149422731751,1.0,1.0,1.0,1.0,0.7627234194603671
386,faa8cd5e541a5b67,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
387,8f5b6181d28e5d4a,True,1.0,1.0,1.0,1.0,0.8791892939161996,1.0,1.0,1.0,,0.9568533192557857
388,a2d7be8710535e33,True,1.0,1.0,1.0,1.0,0.7684860296274888,1.0,1.0,1.0,,0.9173164391526746
389,07846b829b3a575e,True,1.0,1.0,1.0,1.0,0.7197631888013922,1.0,1.0,1.0,1.0,0.9124259965004351
390,0ec9a79351355022,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
391,5c084920ee285003,True,1.0,1.0,1.0,1.0,0.6190198153020576,1.0,1.0,1.0,,0.8639356483221634
392,7feaf6410f1854a8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
393,132d1ec43fc058e1,True,1.0,1.0,1.0,1.0,0.9650531887918049,1.0,1.0,1.0,1.0,0.989079121497439
394,2322850f71fa5c4d,True,1.0,1.0,1.0,1.0,0.5910328001216962,1.0,1.0,1.0,,0.8539402857577486
395,0dc54a8c8203567b,True,1.0,1.0,1.0,1.0,0.7231549441471165,1.0,1.0,1.0,1.0,0.913485920045974
396,8164612a623156ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
397,3cbb6c030b1e5d19,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,585a681f4ad95682,True,1.0,1.0,1.0,1.0,0.6800182633581305,1.0,1.0,1.0,,0.8857208083421895
399,3d324bda0cec57ab,True,1.0,1.0,1.0,1.0,0.9410232204497654,1.0,1.0,1.0,,0.9789368644463448
400,35b84fa433f0583f,True,1.0,1.0,1.0,1.0,0.597769364947321,1.0,1.0,1.0,,0.8563462017669004
401,0122ce98b2735558,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
402,54a295777c3a5d46,True,1.0,1.0,1.0,1.0,0.6754997750469294,1.0,1.0,1.0,1.0,0.8985936797021654
403,2b8cde20754c5f0c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
404,153ae46b6ba65721,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
405,f7a9f82f17b256e2,True,1.0,1.0,1.0,1.0,0.9084033412307034,1.0,1.0,1.0,1.0,0.9713760441345949
406,67b05cf704325e6b,True,1.0,1.0,1.0,1.0,0.830033202898617,1.0,1.0,1.0,1.0,0.9468853759058178
407,9d9762d42ff5561d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
408,bb4f37403cea5b0e,True,1.0,1.0,1.0,1.0,0.6566397005993697,1.0,1.0,1.0,1.0,0.892699906437303
409,25e9d76574075cee,True,1.0,1.0,1.0,1.0,0.6440168714438216,1.0,1.0,1.0,,0.8728631683727934
410,5521dd071ee95c1a,True,1.0,1.0,1.0,1.0,0.8531030652539485,1.0,1.0,1.0,,0.9475368090192673
411,34489cf42e005e93,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
412,4972962184a75fa7,True,1.0,1.0,1.0,1.0,0.7649423388362331,1.0,1.0,1.0,1.0,0.9265444808863228
413,b1906c6b8b8f5f56,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
414,889aac2576295c91,True,1.0,1.0,1.0,1.0,0.7479641356036357,1.0,1.0,1.0,,0.9099871912870128
415,28a4a08f11a05407,True,1.0,1.0,1.0,1.0,0.9631821295487747,1.0,1.0,1.0,,0.9868507605531338
416,289a58bd2ab6512b,True,1.0,1.0,1.0,1.0,0.7807648858178958,1.0,1.0,1.0,1.0,0.9314890268180924
417,f8b524a4e8925503,True,1.0,1.0,1.0,1.0,0.9954942334325663,1.0,1.0,1.0,,0.998390797654488
418,c28c7b29e80059d2,True,1.0,1.0,1.0,1.0,0.8739026182709292,1.0,1.0,1.0,1.0,0.9605945682096654
419,467879c3d37054f5,True,1.0,1.0,1.0,1.0,0.8129532636496877,1.0,1.0,1.0,0.0,0.8165478948905274
420,8b8ea705c7fd5e8a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
421,87b2c0e49070537f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
422,ae472d675a965aca,True,1.0,1.0,1.0,1.0,0.8440613763757093,1.0,1.0,1.0,,0.9443076344198962
423,4aa44e006ca9579e,True,1.0,1.0,1.0,1.0,0.792570524329172,1.0,1.0,1.0,,0.9259180444032757
424,184c11a8cc875403,True,1.0,1.0,1.0,1.0,0.8761321111192102,1.0,1.0,1.0,,0.9557614682568608
425,c02f04af32b75648,True,1.0,1.0,1.0,1.0,0.7683204662195877,1.0,1.0,1.0,,0.9172573093641384
426,64a7186ab49b5cdc,True,1.0,1.0,1.0,1.0,0.7636699785526064,1.0,1.0,1.0,1.0,0.9261468682976894
427,e46762b07ca45b74,True,1.0,1.0,1.0,1.0,0.6339980399784783,1.0,1.0,1.0,1.0,0.8856243874932744
428,b5ba1ec901f1522c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
429,3067f3d3d5a75989,True,1.0,1.0,1.0,1.0,0.955635442725034,1.0,1.0,1.0,1.0,0.9861360758515731
430,a417154cf84a5426,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
431,f41cf739059453a4,True,1.0,1.0,1.0,1.0,0.5335451690854243,1.0,1.0,1.0,1.0,0.8542328653391951
432,a7d3076a7b7b58b2,True,1.0,1.0,1.0,1.0,0.9753424647404684,1.0,1.0,1.0,1.0,0.9922945202313964
433,515fefed28a65a88,True,1.0,1.0,1.0,1.0,0.7842045457518236,1.0,1.0,1.0,,0.9229301949113655
434,5379d354b9b95048,True,1.0,1.0,1.0,1.0,0.8245688146012732,1.0,1.0,1.0,1.0,0.9451777545628979
435,09446e65ee9a55d3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.8571428571428571
436,63980d0b4c9352c4,True,1.0,1.0,1.0,1.0,0.7953300266096268,1.0,1.0,1.0,0.0,0.8110406333155084
437,c7e06d79e58454ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
438,008844070af456e3,True,1.0,1.0,1.0,1.0,0.5733760249776275,1.0,1.0,1.0,1.0,0.8666800078055086
439,a5183d5f2da251fa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
440,49074bfb7c9e5c26,True,1.0,1.0,1.0,1.0,0.7984776277760706,1.0,1.0,1.0,0.0,0.812024258680022
441,a44db880afe95be7,True,1.0,1.0,1.0,1.0,0.6133063116649461,1.0,1.0,1.0,,0.8618951113089093
442,d5b86f3b51d3535c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.8571428571428571
443,c887e4bc08f85aa5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
444,d20be65e3dc65738,True,1.0,1.0,1.0,1.0,0.9661059105693578,1.0,1.0,1.0,1.0,0.9894080970529243
445,8fb11d5808355072,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,87eae54f57ea5690,True,1.0,1.0,1.0,1.0,0.7953821975587915,1.0,1.0,1.0,,0.9269222134138541
447,7857a22b3bc85bb4,True,1.0,1.0,1.0,1.0,0.914934713709465,1.0,1.0,1.0,1.0,0.9734170980342078
448,da36c99454f65715,True,1.0,1.0,1.0,1.0,0.9514900005921423,1.0,1.0,1.0,1.0,0.9848406251850444
449,cc4bdc0160e157c4,True,1.0,1.0,1.0,1.0,0.5813287491611122,1.0,1.0,1.0,,0.8504745532718258
450,average_all_frames,True,1.0,1.0,0.9988888888888889,1.0,0.842359816665036,1.0,1.0,0.9755555555555555,0.8666666666666667,0.9347959043740911
