file,clip_id,episode_id,ok,bytes,n_raw,n_decoded,n_bad_frames,n_const_frames_sampled,T_out,nlab,hours,image_size,n_stack,quality,mean_v,max_v,min_v,stop_frac,dist_m,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn,n_nan_poses,n_nan_actions
03f554ed-33ba-4e15-90bc-637e8cc8e271.v2ep.pt,03f554ed-33ba-4e15-90bc-637e8cc8e271,808674869,True,3155320,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.70368766784668,10.415654182434082,0.0,0.41206029057502747,93.60338745117188,6.520412770395993,19.684591527598407,1,0.4271356761455536,0.572864294052124,0.0,102,0,11,63,3,103,0,0,73,3,1,1,1,0,0
03fad64d-6b8a-4c58-88a0-a242d00a12a3.v2ep.pt,03fad64d-6b8a-4c58-88a0-a242d00a12a3,808674913,True,1780024,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.395323753356934,21.205198287963867,10.58034896850586,0.0,266.566943359375,93.51084951145896,151.07793779875252,1,0.0,0.5577889680862427,0.4422110617160797,0,121,34,24,0,62,42,0,75,0,0,0,1,0,0
0402904a-dc55-4c21-861f-2196d34231ac.v2ep.pt,0402904a-dc55-4c21-861f-2196d34231ac,808726578,True,2434808,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.31398868560791,10.808326721191406,0.0,0.39698493480682373,105.74837646484376,29.00450759348587,37.41335838636367,1,0.4070351719856262,0.5929648280143738,0.0,118,19,0,0,42,118,10,0,9,42,1,1,1,0,0
04101919-1e47-4e90-8e53-9ff1cc6b1d76.v2ep.pt,04101919-1e47-4e90-8e53-9ff1cc6b1d76,808726832,True,2944760,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.206035614013672,7.006119251251221,2.7657461166381836,0.0,103.60010986328126,91.86758795942393,92.63752786380277,1,0.0,1.0,0.0,61,0,80,16,22,63,0,80,18,18,0,1,1,0,0
0419c3c1-a538-4361-b439-d6dd1b5cd64b.v2ep.pt,0419c3c1-a538-4361-b439-d6dd1b5cd64b,808726841,True,2322424,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.363094329833984,13.184173583984375,4.959943771362305,0.0,226.1255859375,17.78432361747414,85.44930017749796,1,0.0,0.42211055755615234,0.5778894424438477,79,33,40,0,27,121,0,16,0,42,0,1,1,0,0
041af461-a61f-437c-8162-d243352417ba.v2ep.pt,041af461-a61f-437c-8162-d243352417ba,808726881,True,3046200,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.75566291809082,13.583581924438477,7.589925289154053,0.0,194.1376953125,31.874498441211866,34.081564788474765,0,0.0,0.7788944840431213,0.22110553085803986,106,0,24,0,49,121,0,0,0,58,0,1,1,0,0
042528c7-53bf-4249-ac3b-7909e8ab0c3c.v2ep.pt,042528c7-53bf-4249-ac3b-7909e8ab0c3c,808727093,True,3146168,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.239840507507324,14.688512802124023,5.911698341369629,0.0,203.7728271484375,166.82814911912683,232.53144070800963,1,0.0,0.6532663106918335,0.3467336595058441,19,78,28,14,40,40,69,0,26,44,0,1,1,0,0
042c82e0-0efb-46d2-b3d6-47d1df0874ca.v2ep.pt,042c82e0-0efb-46d2-b3d6-47d1df0874ca,808727139,True,2513656,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.359415054321289,10.45927906036377,4.834523677825928,0.0,166.35235595703125,87.46185639757724,90.61762236017657,1,0.0,1.0,0.0,82,0,53,18,26,82,0,47,22,28,0,1,1,0,0
04368f77-ed44-47c8-aca8-e481f42490b4.v2ep.pt,04368f77-ed44-47c8-aca8-e481f42490b4,808727350,True,2120312,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.88947868347168,16.402612686157227,0.08783646672964096,0.060301508754491806,196.800634765625,46.49652643524014,120.30935626719244,1,0.08542713522911072,0.4673366844654083,0.44723618030548096,19,42,28,52,38,16,43,29,54,37,1,1,1,0,0
0440ec9d-a645-41d9-aafc-2b46d9e2a76c.v2ep.pt,0440ec9d-a645-41d9-aafc-2b46d9e2a76c,808727600,True,3314488,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.38408088684082,7.500136852264404,4.549009323120117,0.0,127.043212890625,27.678945460504814,71.64730469522142,1,0.0,1.0,0.0,72,0,48,33,26,90,0,30,33,26,0,1,1,0,0
04538734-f3da-4669-9b08-1d7485c985c3.v2ep.pt,04538734-f3da-4669-9b08-1d7485c985c3,808727859,True,2639736,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.4339189529418945,11.843240737915039,0.0,0.2763819098472595,108.1349853515625,74.3518683612497,75.39538466264425,1,0.2964824140071869,0.7035176157951355,0.0,89,0,42,48,0,88,0,38,53,0,1,0,1,0,0
046010c6-e608-4d88-a433-f3e69340988c.v2ep.pt,046010c6-e608-4d88-a433-f3e69340988c,808728112,True,3386232,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.827237367630005,6.512731075286865,0.19817695021629333,0.04522613063454628,56.26202392578125,49.881868716221945,77.81517042141803,1,0.18090452253818512,0.8190954923629761,0.0,41,0,58,35,45,15,26,74,23,41,1,1,1,0,0
0464f1f1-f5d1-49e2-876d-af5ffae2c4b0.v2ep.pt,0464f1f1-f5d1-49e2-876d-af5ffae2c4b0,808728116,True,1804600,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.23372459411621,19.806686401367188,17.3214054107666,0.0,362.85112304687505,0.4614339199477214,4.867001557254326,0,0.0,0.0,1.0,140,0,0,24,15,140,0,0,24,15,0,1,0,0,0
0469c6ca-0153-4fae-9696-6df447957b31.v2ep.pt,0469c6ca-0153-4fae-9696-6df447957b31,808728121,True,3492472,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.1441456079483032,5.328729629516602,0.0,0.5326633453369141,22.768496704101565,70.8002997664373,71.01784812169139,1,0.5979899764060974,0.402010053396225,0.0,90,0,46,31,12,61,0,92,26,0,1,1,1,0,0
046ea5af-c4c0-42dd-a6d1-93fdb0f18032.v2ep.pt,046ea5af-c4c0-42dd-a6d1-93fdb0f18032,808728165,True,2521144,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.421321868896484,11.907254219055176,0.0,0.11557789146900177,107.88430175781251,85.0518787904516,211.99099915665192,1,0.16080401837825775,0.839195966720581,0.0,17,77,49,4,32,10,111,35,0,23,1,1,1,0,0
047eed6e-41d6-408e-b19d-1ea9a942c99c.v2ep.pt,047eed6e-41d6-408e-b19d-1ea9a942c99c,808728421,True,2518200,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.192348003387451,6.2010650634765625,1.8763997554779053,0.0,83.42772216796875,6.698830971895066,85.68980479855244,1,0.0,1.0,0.0,43,37,33,11,55,42,38,33,12,54,0,1,1,0,0
04863675-d0fd-4925-8f94-e28dbfcab04a.v2ep.pt,04863675-d0fd-4925-8f94-e28dbfcab04a,808728630,True,2452024,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.140781879425049,9.354693412780762,0.6322522163391113,0.0,122.20156250000001,48.377068759041414,191.20528551219908,1,0.10552763938903809,0.8944723606109619,0.0,16,69,51,19,24,15,63,65,19,17,0,1,1,0,0
048d8b42-adc0-4e9a-b14f-0ccca82d51b6.v2ep.pt,048d8b42-adc0-4e9a-b14f-0ccca82d51b6,808728676,True,1503864,201,201,0,0,199,179,0.005527777777777777,256,3,90,16.352401733398438,18.579586029052734,13.760030746459961,0.0,325.41279296875,14.603600143647583,70.99234419533055,0,0.0,0.0,1.0,59,30,16,46,28,98,0,0,53,28,0,1,1,0,0
049bf1f3-4c0b-4bed-ae25-3938e034ed7e.v2ep.pt,049bf1f3-4c0b-4bed-ae25-3938e034ed7e,808728930,True,3757496,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.5882248878479,8.175125122070312,1.7628337144851685,0.0,131.10567626953124,23.878136432689477,37.9868074086996,1,0.0,1.0,0.0,125,28,0,0,26,125,30,0,0,24,0,1,1,0,0
04a06f6e-96aa-41a5-9ac3-85bdcb4d25ae.v2ep.pt,04a06f6e-96aa-41a5-9ac3-85bdcb4d25ae,808739120,True,1848824,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.009113311767578,17.007081985473633,6.555827617645264,0.0,238.98134765625002,43.99507893474969,148.58039716646732,1,0.0,0.37688443064689636,0.623115599155426,18,39,64,30,28,45,0,51,37,46,0,1,1,0,0
04af9ee4-331e-4f4b-8602-ec38b805ef57.v2ep.pt,04af9ee4-331e-4f4b-8602-ec38b805ef57,808739174,True,3817912,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.238542556762695,14.061971664428711,3.6780784130096436,0.0,223.64699707031252,16.636332742535078,43.95200776184359,1,0.0,0.31658291816711426,0.6834170818328857,122,0,19,38,0,122,0,16,41,0,0,0,1,0,0
04b62035-3a28-4463-95eb-5b9887d5ade8.v2ep.pt,04b62035-3a28-4463-95eb-5b9887d5ade8,808739382,True,3136120,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.807462692260742,14.291245460510254,12.368833541870117,0.0,274.768505859375,99.1096238760101,120.25493331988578,0,0.0,0.0,1.0,45,0,124,10,0,169,0,0,10,0,0,0,1,0,0
04b8520b-6d5a-44cd-aefa-478054454070.v2ep.pt,04b8520b-6d5a-44cd-aefa-478054454070,808739384,True,2591480,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.893038749694824,14.733805656433105,0.0,0.4522612988948822,97.37147216796876,18.241440857866415,18.258762217601568,0,0.4623115658760071,0.36180904507637024,0.17587940394878387,72,0,0,107,0,72,0,0,107,0,1,0,0,0,0
04b9613a-1038-4b31-8d30-ec7d4a991cc4.v2ep.pt,04b9613a-1038-4b31-8d30-ec7d4a991cc4,808739385,True,2941880,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.467128276824951,14.46911334991455,0.0,0.35175880789756775,128.69584960937502,1.6464034390532336,4.509468474960839,0,0.36180904507637024,0.3216080367565155,0.31658291816711426,92,0,0,87,0,92,0,0,87,0,1,0,0,0,0
04c2964e-d50c-48ab-9663-26ac4878551b.v2ep.pt,04c2964e-d50c-48ab-9663-26ac4878551b,808739634,True,2805816,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.898749351501465,14.267362594604492,11.605559349060059,0.0,256.685107421875,16.247298827789493,93.04149257207402,0,0.0,0.08542713522911072,0.9145728349685669,79,35,55,9,1,154,0,0,9,16,0,1,1,0,0
04d5a096-0f8c-43c8-aa86-bc15518df272.v2ep.pt,04d5a096-0f8c-43c8-aa86-bc15518df272,808739893,True,2454136,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.465208053588867,14.58849048614502,6.138646125793457,0.0,188.3576416015625,41.94764776876833,127.95731032615248,1,0.0,0.8140703439712524,0.18592964112758636,23,50,17,32,57,23,44,12,35,65,0,1,1,0,0
04d6494e-6977-46f1-a8d5-37a2dade19a2.v2ep.pt,04d6494e-6977-46f1-a8d5-37a2dade19a2,808739894,True,2630008,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.361237525939941,13.653143882751465,4.283705711364746,0.0,206.18862304687502,0.8899599884743215,3.067260371334306,0,0.0,0.623115599155426,0.37688443064689636,97,0,0,0,82,97,0,0,0,82,0,1,0,0,0
04dab8e3-b969-4bf7-9368-ef5174dfd3cb.v2ep.pt,04dab8e3-b969-4bf7-9368-ef5174dfd3cb,808739937,True,3768376,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.658447265625,18.195329666137695,12.944855690002441,0.0,311.6031005859375,8.328063315374887,113.83541610390921,1,0.0,0.0,1.0,5,50,72,24,28,84,5,0,39,51,0,1,1,0,0
04e1c744-b4df-463f-a175-e79af0da2018.v2ep.pt,04e1c744-b4df-463f-a175-e79af0da2018,808740145,True,4190072,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.138831615447998,5.697097301483154,0.0,0.356783926486969,42.56275024414063,108.83260306519836,114.80567179626621,1,0.43216079473495483,0.5678392052650452,0.0,46,83,0,41,9,22,105,12,40,0,1,1,1,0,0
04e631e6-b6d3-419b-829b-c00eeb0b04bf.v2ep.pt,04e631e6-b6d3-419b-829b-c00eeb0b04bf,808740150,True,4297976,200,200,0,0,198,178,0.0055000000000000005,256,3,90,2.5423471927642822,6.313592433929443,0.0,0.3888888955116272,50.33847351074219,24.525105611251426,26.073181647013154,1,0.43939393758773804,0.560606062412262,0.0,87,0,20,18,53,72,0,36,17,53,1,1,1,0,0
04e70cd6-ea1b-4aca-8c33-5f9eb4033621.v2ep.pt,04e70cd6-ea1b-4aca-8c33-5f9eb4033621,808740151,True,3875448,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.6144561767578125,7.387325286865234,0.6841829419136047,0.0,91.82767333984376,35.85350710447283,161.05390719479806,1,0.10050251334905624,0.8994975090026855,0.0,66,62,34,8,9,65,63,33,9,9,0,1,1,0,0
04eaf909-ff18-47d8-84ba-99db104f996a.v2ep.pt,04eaf909-ff18-47d8-84ba-99db104f996a,808740193,True,2443128,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.224414348602295,11.167366981506348,0.0,0.15075376629829407,123.8658447265625,53.49147342841194,62.44953973245046,1,0.17085427045822144,0.8291457295417786,0.0,67,0,30,38,44,64,14,29,28,44,1,1,1,0,0
04f0d48b-7b0c-49e7-bd87-611fd0876029.v2ep.pt,04f0d48b-7b0c-49e7-bd87-611fd0876029,808740400,True,3160568,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.169506072998047,6.566550254821777,0.0,0.3919597864151001,63.0731689453125,3.0625885219420175,30.88085618113675,1,0.4070351719856262,0.5929648280143738,0.0,110,0,17,11,41,121,0,0,11,47,1,1,1,0,0
04f234a7-c253-4022-b283-221ff894c33f.v2ep.pt,04f234a7-c253-4022-b283-221ff894c33f,808740402,True,2241912,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.49891185760498,13.137718200683594,9.66210651397705,0.0,228.8283447265625,13.265511443728725,16.22937641140738,0,0.0,0.5778894424438477,0.42211055755615234,115,0,0,22,42,115,0,0,22,42,0,1,0,0,0
04f4cdd3-3e0f-4291-97a8-310053933ef0.v2ep.pt,04f4cdd3-3e0f-4291-97a8-310053933ef0,808740404,True,3173496,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.024813652038574,14.121089935302734,8.724398612976074,0.0,239.293798828125,0.7657051870934495,3.2722070275697086,0,0.0,0.4623115658760071,0.5376884341239929,98,0,0,45,36,98,0,0,45,36,0,1,0,0,0
04f6c4a5-c19c-4186-908f-7518f9e510a1.v2ep.pt,04f6c4a5-c19c-4186-908f-7518f9e510a1,808740406,True,2275256,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.806903123855591,9.163461685180664,0.0,0.43718594312667847,75.757373046875,95.71440514148847,155.75542892729567,1,0.44723618030548096,0.552763819694519,0.0,69,59,24,27,0,65,57,31,26,0,1,0,1,0,0
04fa1f2a-e3b1-4b2d-989d-7a3960603ee4.v2ep.pt,04fa1f2a-e3b1-4b2d-989d-7a3960603ee4,808740449,True,3150776,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.648189544677734,7.344116687774658,0.2859068512916565,0.015075377188622952,92.49897460937501,12.237035218886545,149.86314767373074,1,0.04020100459456444,0.9597989916801453,0.0,27,30,59,11,52,31,29,54,12,53,1,1,1,0,0
04fe5407-0927-45d6-98f7-abc47af062c7.v2ep.pt,04fe5407-0927-45d6-98f7-abc47af062c7,808740453,True,4376312,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.2424356937408447,8.872835159301758,0.0,0.5678392052650452,44.62446899414063,1.7825974111032878,2.0302873911646304,0,0.5979899764060974,0.402010053396225,0.0,101,0,0,0,78,101,0,0,0,78,1,1,0,0,0
050626c6-d86f-4d1e-9558-e9baf7316663.v2ep.pt,050626c6-d86f-4d1e-9558-e9baf7316663,808792118,True,2511032,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.389147996902466,11.578083038330078,0.0,0.41206029057502747,67.44404296875,93.4335317700544,93.43347712854104,1,0.42211055755615234,0.5778894424438477,0.0,64,0,74,41,0,61,0,80,38,0,1,0,1,0,0
050f8bd7-404a-4dad-a6fe-e4dbaca11f7f.v2ep.pt,050f8bd7-404a-4dad-a6fe-e4dbaca11f7f,808792166,True,1714552,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.359808921813965,13.702051162719727,3.0184874534606934,0.0,186.260205078125,87.26951827054968,103.64294337155263,1,0.0,0.6532663106918335,0.3467336595058441,78,0,41,12,48,78,0,43,12,46,0,1,1,0,0
05297ff4-bf45-4f4f-a7b2-c69a5ab2c9d3.v2ep.pt,05297ff4-bf45-4f4f-a7b2-c69a5ab2c9d3,808792633,True,3003128,201,201,0,0,199,179,0.005527777777777777,256,3,90,20.38249397277832,22.33207130432129,16.390193939208984,0.0,405.6116455078125,4.0499470079807205,24.401807036354356,0,0.0,0.0,1.0,123,0,0,56,0,123,0,0,56,0,0,0,0,0,0
053426bc-2a5b-4db1-91a7-480086cdd004.v2ep.pt,053426bc-2a5b-4db1-91a7-480086cdd004,808792884,True,2987448,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.252914905548096,15.083074569702148,0.0,0.3919597864151001,104.5330078125,1.2955502817680187,48.61906236133496,1,0.4170854389667511,0.4271356761455536,0.1557788997888565,63,26,20,70,0,57,16,24,82,0,1,0,1,0,0
053d8c90-5142-4b52-9639-1f559893b955.v2ep.pt,053d8c90-5142-4b52-9639-1f559893b955,808792932,True,3395192,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.5260518789291382,5.127488136291504,0.016487792134284973,0.24623115360736847,30.3684326171875,92.46848068184497,126.59083536004304,1,0.49246230721473694,0.5075376629829407,0.0,22,132,13,11,1,0,158,15,6,0,1,1,1,0,0
05426337-26c5-4c54-a25b-3afd5ce86705.v2ep.pt,05426337-26c5-4c54-a25b-3afd5ce86705,808793138,True,2358520,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.222628116607666,8.66780948638916,2.4268949031829834,0.0,123.8302978515625,13.867756543605429,220.6511326090945,1,0.0,1.0,0.0,19,53,89,10,8,26,51,84,11,7,0,1,1,0,0
05475471-536a-4bab-825c-c359aa1be6a1.v2ep.pt,05475471-536a-4bab-825c-c359aa1be6a1,808793143,True,2493496,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.503478050231934,12.90694808959961,0.0,0.4623115658760071,89.61921386718751,3.0400625580593155,8.633509375057857,0,0.4874371886253357,0.36180904507637024,0.15075376629829407,89,0,0,80,10,89,0,0,80,10,1,1,0,0,0
054765d3-664a-473d-a385-ecc5f67201ec.v2ep.pt,054765d3-664a-473d-a385-ecc5f67201ec,808793143,True,1933752,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.390547752380371,15.827263832092285,12.572188377380371,0.0,286.3718994140625,0.274778510309613,5.601069308112276,0,0.0,0.0,1.0,159,0,0,4,16,159,0,0,4,16,0,1,0,0,0
054ad716-41b5-4fe9-bae9-d8a0ee149f6f.v2ep.pt,054ad716-41b5-4fe9-bae9-d8a0ee149f6f,808793185,True,2178104,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.225994110107422,11.285848617553711,7.510336875915527,0.0,203.4972900390625,3.1878951724550713,123.53815061239754,1,0.0,1.0,0.0,27,62,61,29,0,124,11,15,29,0,0,0,1,0,0
054bfe25-2165-4ef7-984c-08b8fa5b0204.v2ep.pt,054bfe25-2165-4ef7-984c-08b8fa5b0204,808793186,True,2011128,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.152769088745117,20.79534339904785,15.714201927185059,0.0,361.24008789062503,26.72982237343984,34.46353628761856,0,0.0,0.0,1.0,89,0,34,12,44,120,0,0,15,44,0,1,1,0,0
054c69f3-19ce-47d6-b1f5-7f38db63e42e.v2ep.pt,054c69f3-19ce-47d6-b1f5-7f38db63e42e,808793187,True,2352312,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.826242446899414,29.740459442138672,6.088229656219482,0.0,394.542236328125,169.7715781608088,191.08792920187994,1,0.0,0.311557799577713,0.6884422302246094,58,0,60,0,61,58,0,50,0,71,0,1,1,0,0
055e8b23-f20e-4512-91fb-a401fb3cfed8.v2ep.pt,055e8b23-f20e-4512-91fb-a401fb3cfed8,808793445,True,3593464,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.421286106109619,9.53675365447998,0.0,0.21105527877807617,87.98359375000001,0.07805540183490572,12.477075387077473,0,0.311557799577713,0.6884422302246094,0.0,78,0,0,72,29,78,0,0,72,29,1,1,0,0,0
056535bc-814d-4b4f-834f-33848248104b.v2ep.pt,056535bc-814d-4b4f-834f-33848248104b,808793653,True,3208952,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.014585018157959,5.100857257843018,1.710090160369873,0.0,59.99024047851563,89.63520210090779,91.8464553541319,1,0.0,1.0,0.0,98,0,68,0,13,88,0,78,0,13,0,1,1,0,0
056a05ed-6fd6-4830-b612-d675c81cdf00.v2ep.pt,056a05ed-6fd6-4830-b612-d675c81cdf00,808793697,True,2265912,201,201,0,0,199,179,0.005527777777777777,256,3,90,16.007535934448242,16.68288230895996,15.413656234741211,0.0,318.549951171875,7.1645815713982355,55.201315664476255,0,0.0,0.0,1.0,121,34,24,0,0,179,0,0,0,0,0,0,1,0,0
05800bfa-abec-4f77-8579-544eb45178fe.v2ep.pt,05800bfa-abec-4f77-8579-544eb45178fe,808794160,True,2391096,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.94732666015625,19.704608917236328,8.190744400024414,0.0,297.451806640625,87.86577329452429,109.50914696286645,1,0.0,0.2613065242767334,0.7386934757232666,61,0,41,11,66,61,0,36,11,71,0,1,1,0,0
05815176-34c2-4fdd-8996-53081cd1233f.v2ep.pt,05815176-34c2-4fdd-8996-53081cd1233f,808794161,True,2339192,199,199,0,0,197,177,0.005472222222222222,256,3,90,6.292534828186035,14.478948593139648,0.0,0.3401015102863312,123.962939453125,8.567789294863994,15.326466384266713,1,0.3604061007499695,0.3604061007499695,0.2791878283023834,72,5,0,100,0,55,16,21,85,0,1,0,1,0,0
0581613e-ecc4-4618-9777-8e8145b0dfba.v2ep.pt,0581613e-ecc4-4618-9777-8e8145b0dfba,808794161,True,3361080,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.8849458694458008,8.113763809204102,0.0,0.45728641748428345,37.51042175292969,85.59719426359625,85.70618359218214,1,0.5125628113746643,0.4874371886253357,0.0,82,0,37,31,29,82,0,41,27,29,1,1,1,0,0
05837531-0ebb-42bb-be37-3061d03cc5a8.v2ep.pt,05837531-0ebb-42bb-be37-3061d03cc5a8,808794163,True,2027960,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.523364067077637,19.55635643005371,8.349419593811035,0.0,269.11494140625,78.45432586356948,94.41451085940832,1,0.0,0.311557799577713,0.6884422302246094,48,0,55,24,52,48,0,35,35,61,0,1,1,0,0
05854923-96ed-4b1b-8213-7e66178dfcd2.v2ep.pt,05854923-96ed-4b1b-8213-7e66178dfcd2,808794165,True,3703096,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.6781163215637207,7.077299118041992,0.0,0.3366834223270416,53.29451293945313,87.28029630905996,94.39374708433148,1,0.37185928225517273,0.6281406879425049,0.0,88,66,0,25,0,86,76,0,17,0,1,0,1,0,0
0585e528-2944-4d29-b296-366797e65edd.v2ep.pt,0585e528-2944-4d29-b296-366797e65edd,808794165,True,2272952,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.681119918823242,9.693685531616211,0.0,0.36180904507637024,93.15428466796875,4.822086233272322,5.967932428812001,0,0.37185928225517273,0.6281406879425049,0.0,91,0,0,43,45,91,0,0,43,45,1,1,0,0,0
0587ac9d-db43-4cb2-8f6b-c8719a0666cc.v2ep.pt,0587ac9d-db43-4cb2-8f6b-c8719a0666cc,808794167,True,3337336,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.461142539978027,9.199095726013184,0.0,0.23618090152740479,108.6767333984375,5.065896665885098,76.45873583338852,1,0.25628140568733215,0.7437185645103455,0.0,82,38,33,26,0,72,77,0,30,0,1,0,1,0,0
058d6a9d-0d28-41bb-87d0-1d875ecd0b3a.v2ep.pt,058d6a9d-0d28-41bb-87d0-1d875ecd0b3a,808794212,True,2253944,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.869441032409668,11.434027671813965,6.914002418518066,0.0,196.40187988281252,14.277294686239394,122.52478276599943,1,0.0,1.0,0.0,48,33,45,16,37,48,24,31,23,53,0,1,1,0,0
0595ed45-30d9-48d4-aa47-1173a9c54ec3.v2ep.pt,0595ed45-30d9-48d4-aa47-1173a9c54ec3,808794421,True,2407480,200,200,0,0,198,178,0.0055000000000000005,256,3,90,12.748135566711426,19.837900161743164,0.0,0.14141413569450378,252.4130859375,0.1336531416788095,3.0856745613366603,0,0.1515151560306549,0.2525252401828766,0.5959596037864685,78,0,0,0,100,78,0,0,0,100,1,1,0,0,0
059d1010-d8a6-4a44-b9ed-b952ed924c18.v2ep.pt,059d1010-d8a6-4a44-b9ed-b952ed924c18,808794468,True,2527160,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.0187236070632935,6.896834850311279,0.0,0.7386934757232666,20.27259979248047,2.6673664558083994,2.7099458550942592,0,0.7587939500808716,0.24120603501796722,0.0,131,0,0,0,48,131,0,0,0,48,1,1,0,0,0
05a12a98-b073-4156-a727-ca39e9481bef.v2ep.pt,05a12a98-b073-4156-a727-ca39e9481bef,808804657,True,3128312,200,200,0,0,198,178,0.0055000000000000005,256,3,90,7.68260383605957,12.065692901611328,6.054994106292725,0.0,152.1155517578125,79.58334930318343,103.16325918614262,1,0.0,0.9949495196342468,0.005050505045801401,65,0,49,35,29,68,0,43,35,32,0,1,1,0,0
05afc428-c7b3-4170-a32e-44795265378c.v2ep.pt,05afc428-c7b3-4170-a32e-44795265378c,808804710,True,3068984,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.544224739074707,14.216296195983887,10.42194938659668,0.0,249.630078125,8.98840600433172,39.51702932997091,0,0.0,0.37185928225517273,0.6281406879425049,119,0,26,0,34,145,0,0,0,34,0,1,1,0,0
05b5fe08-2e74-4af8-8c13-1a5acef89d63.v2ep.pt,05b5fe08-2e74-4af8-8c13-1a5acef89d63,808804917,True,1658232,201,201,0,0,199,179,0.005527777777777777,256,3,90,33.04609298706055,35.84689712524414,30.98337173461914,0.0,657.6172851562501,15.642704142838303,15.911021294193084,0,0.0,0.0,1.0,160,0,0,13,6,160,0,0,13,6,0,1,0,0,0
05b83b9f-b72a-46c2-918f-85863a4911c7.v2ep.pt,05b83b9f-b72a-46c2-918f-85863a4911c7,808804920,True,1980792,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.724700927734375,15.986628532409668,10.99831485748291,0.0,293.0215576171875,17.825086186440778,21.87668610020064,0,0.0,0.08542713522911072,0.9145728349685669,130,0,0,0,49,130,0,0,0,49,0,1,0,0,0
05beff8b-3fc6-47a9-82f0-fcad008dab9d.v2ep.pt,05beff8b-3fc6-47a9-82f0-fcad008dab9d,808804965,True,3616184,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.039902687072754,7.2416300773620605,0.0,0.16080401837825775,80.39406127929688,7.42418340137208,103.26281602348473,1,0.21608039736747742,0.7839195728302002,0.0,32,47,37,34,29,38,41,46,25,29,1,1,1,0,0
05bfc412-fbf5-4b7c-8791-bf46b67eb74c.v2ep.pt,05bfc412-fbf5-4b7c-8791-bf46b67eb74c,808804966,True,2356600,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.876347541809082,15.374077796936035,10.596440315246582,0.0,256.239306640625,28.731395649333738,29.020094085171838,0,0.0,0.2964824140071869,0.7035176157951355,106,0,0,39,34,106,0,0,39,34,0,1,0,0,0
