no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,token
1.0,1.0,1.0,1.0,0.19218886439803312,1.0,1.0,1.0,1.0,[0.19218886 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7114960229992976,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505271.7001848,364951.6497512787,143497.78888842525,364951.6497512787,143497.78888842525,ea6b0110876910b22
1.0,1.0,1.0,1.0,0.015420817812540871,1.0,1.0,1.0,1.0,[0.01542082 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6483645777901932,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800743.900833,589093.2751357724,4474636.613925777,589093.2751357724,4474636.613925777,4358e02f26d710fd9
1.0,0.0,1.0,1.0,0.2126276934958928,1.0,0.0,0.0,0.0,[0.21262769 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631822879.500362,587613.5319387325,4475657.401602469,587613.5319387325,4475657.401602469,dfb3b08e2dddf7b38
1.0,1.0,1.0,1.0,0.08534005618293573,1.0,0.0,1.0,1.0,[0.08534006 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5304785914939056,True,2021.10.06.08.16.17_veh-52_00181_00574,1,1633508729.1998959,365573.7832166096,144120.57885869755,365573.7832166096,144120.57885869755,7a9cbf03b55e84c29
1.0,1.0,1.0,1.0,0.1863167454888928,1.0,1.0,1.0,1.0,[0.18631675 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7093988376746045,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803913.199848,587679.0726249802,4475754.9035773305,587679.0726249802,4475754.9035773305,7e61c66c138daab84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.4997048,587699.2759470417,4475879.209419446,587699.2759470417,4475879.209419446,977312aa1b30d7f8f
1.0,1.0,1.0,1.0,0.21248710275034874,1.0,0.0,0.0,1.0,[0.2124871 1.        0.        0.        0.       ],[5. 5. 2. 2. 2.],0.4330311081251246,True,2021.10.06.08.16.17_veh-52_00181_00574,1,1633508612.700299,365569.73752690165,144091.49069933777,365569.73752690165,144091.49069933777,9852fe25aea4c5db3
1.0,1.0,1.0,1.0,0.005044949211029915,1.0,0.0,1.0,1.0,[0.00504495 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5018017675753679,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510204.700271,365590.9729746042,143274.58771148894,365590.9729746042,143274.58771148894,4a99f83b526b20ecf
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800761.3994029,589026.1145332191,4474696.424139996,589026.1145332191,4474696.424139996,25c21cb66208cb6c6
1.0,1.0,1.0,1.0,0.1327905626773391,1.0,1.0,1.0,1.0,[0.13279056 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6902823438133355,True,2021.10.06.07.26.10_veh-52_00953_01126,1,1633506284.199821,365822.33042299305,143269.86604098004,365822.33042299305,143269.86604098004,f38fa4be9ff4556d8
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.29.18.19.40_veh-28_01268_01685,1,1632940994.0997548,330981.7583891751,4690938.6233219635,330981.7583891751,4690938.6233219635,221ee037ec27dbb36
1.0,1.0,1.0,1.0,0.25510063921195136,1.0,1.0,0.0,1.0,[0.25510064 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.5911073711471255,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803791.699658,587573.4616607665,4475910.89145401,587573.4616607665,4475910.89145401,47269d59365ccc36c
1.0,1.0,1.0,1.0,0.23380641823121345,1.0,0.0,0.0,1.0,[0.23380642 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.4406451493682905,True,2021.09.29.19.02.14_veh-28_03198_03360,1,1632945497.2998369,332584.5619676964,4690352.7031996995,332584.5619676964,4690352.7031996995,7daae87faa1540ace
1.0,1.0,1.0,1.0,0.40320698926076276,1.0,1.0,1.0,1.0,[0.40320699 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.786859639021701,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624915586.099568,664200.3081585299,3997358.790184052,664200.3081585299,3997358.790184052,ba1d4ee6517641b7b
1.0,1.0,1.0,1.0,0.5048680051454899,1.0,1.0,0.0,1.0,[0.50486801 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.680310001837675,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622745883.10147,664213.6861731921,3997419.7646799553,664213.6861731921,3997419.7646799553,a3b3172d137c4851c
1.0,1.0,1.0,1.0,0.17272834909635126,1.0,0.0,1.0,1.0,[0.17272835 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5616886961058397,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505932.700378,365446.6181301167,144277.15214431586,365446.6181301167,144277.15214431586,bb77c49defa6c4631
1.0,1.0,1.0,1.0,0.3096779420793363,1.0,0.0,0.0,1.0,[0.30967794 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.46774212217119154,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821507.50001,588077.5876292359,4475747.753442471,588077.5876292359,4475747.753442471,6cbcce7f4aa5854ab
1.0,1.0,1.0,1.0,0.02124215030977957,1.0,1.0,1.0,1.0,[0.02124215 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6504436251106355,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335935.500406,331302.0373064373,4691025.417263684,331302.0373064373,4691025.417263684,47fc4c6fd21e44379
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,[0. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.35714285714285715,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631823147.000494,587588.5484000826,4475934.5198729765,587588.5484000826,4475934.5198729765,b4590a06173d6c3f0
1.0,1.0,1.0,1.0,0.0827490895441011,1.0,0.0,1.0,1.0,[0.08274909 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5295532462657504,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510715.199517,364999.99242029747,143569.68281021176,364999.99242029747,143569.68281021176,74fbb7c806207e386
1.0,1.0,1.0,1.0,0.33390287949853975,1.0,0.0,0.0,1.0,[0.33390288 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.47639388553519274,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633507080.700362,365184.94186321966,143558.8704769613,365184.94186321966,143558.8704769613,f8e644eaae7fc78c5
0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336046.000267,331700.2366709524,4690963.378173501,331700.2366709524,4690963.378173501,4cb9cbe26edb17f04
1.0,0.0,1.0,1.0,0.3535263096399053,1.0,0.0,0.0,0.0,[0.35352631 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800730.8999748,589117.5146660736,4474581.184116509,589117.5146660736,4474581.184116509,dd7cd37257f99be9e
1.0,1.0,1.0,1.0,0.2839921722975724,1.0,1.0,0.0,1.0,[0.28399217 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.6014257758205616,True,2021.09.29.19.02.14_veh-28_03198_03360,1,1632945497.2998369,332591.3461000572,4690347.543319301,332591.3461000572,4690347.543319301,b51b8bf8d757ee5de
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505271.2003798,364962.15739354707,143508.37931371768,364962.15739354707,143508.37931371768,dcea45b5db447124d
1.0,1.0,1.0,1.0,0.019036575114285196,1.0,1.0,1.0,1.0,[0.01903658 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6496559196836733,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806577.999713,587951.3851788754,4475623.386141081,587951.3851788754,4475623.386141081,35d4f508b7e0207b4
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00860_01069,1,1631801380.9002779,587742.7773219753,4475589.2041790765,587742.7773219753,4475589.2041790765,461b3554166aa0d6f
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00273_00514,1,1632942721.7998729,331064.3993635148,4690743.082887764,331064.3993635148,4690743.082887764,8befb288003901497
1.0,1.0,1.0,1.0,0.03879140257274299,1.0,0.0,1.0,1.0,[0.0387914 1.        0.        1.        0.       ],[5. 5. 2. 2. 2.],0.5138540723474082,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622746356.6008,664536.776185008,3998980.5237875753,664536.776185008,3998980.5237875753,b50c1c40b51d7211f
1.0,1.0,1.0,1.0,0.36894017069700413,1.0,0.0,1.0,1.0,[0.36894017 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.6317643466775015,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336131.5001268,331674.2660660444,4690815.302695497,331674.2660660444,4690815.302695497,4b0f639cbf3aaa353
1.0,1.0,1.0,1.0,0.0025002078004475676,1.0,0.0,1.0,1.0,[0.00250021 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5008929313573027,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507462.199924,365187.7319017943,143562.80143994073,365187.7319017943,143562.80143994073,7259df2fbd4ef7047
1.0,1.0,1.0,1.0,0.20632880560357034,1.0,1.0,0.0,1.0,[0.20632881 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.5736888591441323,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505933.2007358,365452.28208815947,144276.07240655928,365452.28208815947,144276.07240655928,c6e091204feb3069c
1.0,1.0,0.5,1.0,0.42973694321803907,1.0,0.0,0.0,0.5,[0.42973694 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.2553101684317927,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336066.0001578,331738.06060982903,4690923.080673204,331738.06060982903,4690923.080673204,d3fd9caab2859cfd1
1.0,1.0,1.0,1.0,0.6621556065329297,1.0,1.0,1.0,1.0,[0.66215561 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8793412880474749,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631823139.000078,587610.4162711856,4475936.371495688,587610.4162711856,4475936.371495688,8dd36b48e9549dfbb
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_01609_01687,1,1631804880.699805,589014.3488741631,4474740.523539449,589014.3488741631,4474740.523539449,fcc569fe0c7aef6a1
1.0,1.0,1.0,1.0,0.04269247338353685,1.0,1.0,1.0,1.0,[0.04269247 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6581044547798347,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510282.700223,365726.4081522714,142957.26692749644,365726.4081522714,142957.26692749644,701516f2dc4b0ec24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631823395.9997308,587664.9595046302,4475510.538293937,587664.9595046302,4475510.538293937,385adba134e6d7874
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331568.81363850954,4689340.393638021,331568.81363850954,4689340.393638021,5922fad17f2f5e59f
1.0,1.0,1.0,1.0,0.17158087184418533,1.0,0.0,1.0,1.0,[0.17158087 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5612788828014947,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505524.699735,365134.5537234235,143389.73948533484,365134.5537234235,143389.73948533484,34c0cbcc136c66c89
1.0,1.0,1.0,1.0,0.17481899589763017,1.0,0.0,1.0,1.0,[0.174819 1.       0.       1.       0.      ],[5. 5. 2. 2. 2.],0.5624353556777251,True,2021.10.06.08.16.17_veh-52_00922_01296,1,1633509214.7003329,365576.5055975048,143791.7981385729,365576.5055975048,143791.7981385729,7338fea39e2bae90e
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_01268_01685,1,1632941240.59964,331501.51533915196,4690871.756791068,331501.51533915196,4690871.756791068,676ffbee9ca648d5c
1.0,1.0,1.0,1.0,0.22594471046472286,1.0,1.0,1.0,1.0,[0.22594471 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7235516823088296,True,2021.09.16.19.27.01_veh-45_00472_00711,1,1631821065.000145,588393.5515096872,4475996.8397160545,588393.5515096872,4475996.8397160545,1b9be7126769fdb92
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00540_00917,1,1632942865.2996528,331268.5831975187,4690977.655880117,331268.5831975187,4690977.655880117,355e5bb60c8fb0793
1.0,1.0,1.0,1.0,0.21461194246021,1.0,0.0,0.0,1.0,[0.21461194 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.43378997945007497,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507582.700466,365101.912565266,144087.29818084184,365101.912565266,144087.29818084184,298d36dd2179b1b09
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.29.19.02.14_veh-28_00964_01689,1,1632943675.79978,330877.0185384222,4691080.097700537,330877.0185384222,4691080.097700537,89fdadaeadc80221e
1.0,1.0,1.0,1.0,0.1749665142180131,1.0,0.0,1.0,1.0,[0.17496651 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5624880407921475,True,2021.09.29.19.02.14_veh-28_00273_00514,1,1632942721.7998729,331065.06441494153,4690743.075014169,331065.06441494153,4690743.075014169,b6e21e56bbdb5ba68
1.0,1.0,1.0,1.0,0.245093777438813,1.0,0.0,1.0,1.0,[0.24509378 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5875334919424332,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823269.000026,587697.6272901412,4475619.19630587,587697.6272901412,4475619.19630587,f57b598a624e522c7
1.0,0.0,1.0,1.0,0.40262155287753915,1.0,0.0,1.0,0.0,[0.40262155 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505590.699844,365539.77786649804,143143.24066476547,365539.77786649804,143143.24066476547,334428793abea228f
1.0,1.0,1.0,1.0,0.17427826523150244,1.0,1.0,1.0,1.0,[0.17427827 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7050993804398223,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336046.5001879,331692.2062580991,4690961.794881865,331692.2062580991,4690961.794881865,d5edc9afab7f3a337
1.0,1.0,1.0,1.0,0.3667238120180158,1.0,0.0,0.0,1.0,[0.36672381 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.4881156471492914,True,2021.05.25.15.59.03_veh-30_04463_04606,1,1621977376.099386,664547.018802322,3997858.6558327926,664547.018802322,3997858.6558327926,bb22e24798c605096
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.7142857142857143,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624916576.09966,664231.9565709126,3997405.3679429484,664231.9565709126,3997405.3679429484,7c8ff6814e197c909
1.0,1.0,1.0,1.0,0.18627458895160517,1.0,1.0,1.0,1.0,[0.18627459 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7093837817684304,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823172.0002198,587740.0654328034,4475735.734594211,587740.0654328034,4475735.734594211,339ecba374c29a3ea
1.0,1.0,1.0,1.0,0.10648626955220888,1.0,0.0,1.0,1.0,[0.10648627 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5380308105543603,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822496.5005078,587542.8577157925,4475824.257765194,587542.8577157925,4475824.257765194,6c00c1447928881d7
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.10.06.08.16.17_veh-52_00181_00574,1,1633508490.1997619,365637.22525045736,143846.8850652437,365637.22525045736,143846.8850652437,de3ab8b6981c3e632
1.0,0.0,1.0,1.0,0.15039272077034013,1.0,0.0,1.0,0.0,[0.15039272 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124029.999997,589020.549195303,4474750.154489218,589020.549195303,4474750.154489218,5a0a989dc5a853c97
1.0,1.0,1.0,1.0,0.034165295997151034,1.0,0.0,1.0,1.0,[0.0341653 1.        0.        1.        0.       ],[5. 5. 2. 2. 2.],0.5122018914275539,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507574.1999419,365135.93722195807,144091.37397013884,365135.93722195807,144091.37397013884,c356f7c7a4dfada23
1.0,1.0,1.0,1.0,0.08554914889705707,1.0,1.0,1.0,1.0,[0.08554915 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6734104103203775,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823268.499907,587701.3349776983,4475614.989482388,587701.3349776983,4475614.989482388,a0f74d36d2aa52b1f
1.0,1.0,1.0,1.0,0.18695123781228176,1.0,0.0,1.0,1.0,[0.18695124 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.566768299218672,True,2021.09.29.14.44.26_veh-28_00337_00504,1,1632927209.799903,331061.12809493113,4690748.49123248,331061.12809493113,4690748.49123248,bcdf9aeebdcada173
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332552.8380855107,4690389.392722058,332552.8380855107,4690389.392722058,fc75e772cd8a739f3
1.0,0.0,1.0,1.0,0.20730719711548667,1.0,0.0,0.0,0.0,[0.2073072 1.        0.        0.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00032_00186,1,1631803369.70046,589273.334713143,4473868.788048593,589273.334713143,4473868.788048593,cd19384b9fe667753
1.0,1.0,1.0,1.0,0.2831480274055529,1.0,1.0,1.0,1.0,[0.28314803 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.743981438359126,True,2021.09.16.21.13.37_veh-42_00172_00347,1,1631827121.200512,588624.3969163873,4475728.850812356,588624.3969163873,4475728.850812356,b95297d2453c0e1e8
1.0,1.0,1.0,1.0,0.2329037425020846,1.0,0.0,0.0,1.0,[0.23290374 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.44032276517931596,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.000016,587697.3388680507,4475882.17359962,587697.3388680507,4475882.17359962,ebf583743cf822ad6
1.0,0.0,0.5,1.0,0.3780812493013677,1.0,0.0,0.0,0.0,[0.37808125 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00238_00320,1,1632927012.2997,330788.3049659803,4689894.769016261,330788.3049659803,4689894.769016261,9dd3876cb173c36aa
1.0,0.0,1.0,1.0,0.18470453756527463,1.0,0.0,1.0,0.0,[0.18470454 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510204.700271,365597.2382166933,143267.21231394686,365597.2382166933,143267.21231394686,f21c4208d817951b4
0.0,1.0,1.0,1.0,0.40712089488348985,0.0,0.0,0.0,0.0,[0.40712089 0.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00860_01069,1,1631801380.9002779,587744.6615052727,4475594.11723701,587744.6615052727,4475594.11723701,956a8bcaa1a0b0856
1.0,1.0,1.0,1.0,0.07358692320275181,1.0,1.0,1.0,1.0,[0.07358692 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6691381868581256,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510672.2000458,364919.0479267429,143461.51144279915,364919.0479267429,143461.51144279915,bd9cfcf17b064f7df
1.0,0.0,1.0,1.0,0.5077755530393134,1.0,1.0,1.0,0.0,[0.50777555 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336046.5001879,331692.76462368295,4690964.902978562,331692.76462368295,4690964.902978562,29500c50afeb0e68a
1.0,1.0,1.0,1.0,0.0026472627674484998,1.0,0.0,1.0,1.0,[0.00264726 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5009454509883745,True,2021.05.25.14.16.10_veh-35_01100_01664,1,1621967929.500474,664219.4319395464,3997416.645548099,664219.4319395464,3997416.645548099,7d4dd35efebf5aa8f
1.0,1.0,1.0,1.0,0.2818309649219873,1.0,0.0,0.0,1.0,[0.28183096 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.45779677318642403,True,2021.06.03.17.06.58_veh-35_03860_03992,1,1622758470.8003418,664413.329469492,3997337.0077609275,664413.329469492,3997337.0077609275,c7690543523741cf3
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.16.16.44_veh-40_01099_01351,1,1630341567.500442,332235.30441425537,4690422.873957054,332235.30441425537,4690422.873957054,03a6d53a889503fa1
1.0,0.0,1.0,1.0,0.1786936821860903,1.0,0.0,1.0,0.0,[0.17869368 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332549.597960156,4690391.411880781,332549.597960156,4690391.411880781,661923b68a72445aa
1.0,1.0,1.0,1.0,0.26365630454493527,1.0,1.0,0.0,1.0,[0.2636563 1.        1.        0.        0.       ],[5. 5. 2. 2. 2.],0.5941629659089055,True,2021.09.16.14.39.34_veh-42_01111_01448,1,1631804439.699363,587354.968470784,4475662.322776509,587354.968470784,4475662.322776509,a6158322c9262bd39
1.0,1.0,1.0,1.0,0.42096712221281674,1.0,1.0,1.0,1.0,[0.42096712 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7932025436474346,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901538.300487,664188.0117310025,3997420.800172786,664188.0117310025,3997420.800172786,c88ec2d9a664ec957
1.0,1.0,1.0,1.0,0.19724288759689018,1.0,1.0,0.0,1.0,[0.19724289 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.5704438884274607,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505933.2007358,365453.4350713582,144274.57045766854,365453.4350713582,144274.57045766854,0ea9174f9cfe31c0d
1.0,1.0,1.0,1.0,0.1452257769765897,1.0,1.0,1.0,1.0,[0.14522578 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6947234917773535,True,2021.06.03.17.06.58_veh-35_02571_02742,1,1622757072.800535,664429.4151780966,3998380.9452995923,664429.4151780966,3998380.9452995923,89474c5ba034ced0c
1.0,1.0,1.0,1.0,0.13919908000802392,1.0,0.0,1.0,1.0,[0.13919908 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5497139571457229,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823269.000026,587696.1801977034,4475617.57771972,587696.1801977034,4475617.57771972,09747cf799a19f292
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,1,1632943826.7998168,331355.0748055004,4690967.600966373,331355.0748055004,4690967.600966373,3e179fc29839a19a3
1.0,1.0,1.0,1.0,0.22275358695438613,1.0,1.0,0.0,1.0,[0.22275359 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.5795548524837093,True,2021.09.16.21.13.37_veh-42_00172_00347,1,1631827121.700409,588617.03153787,4475743.521968497,588617.03153787,4475743.521968497,a7eababd56f26dc5e
1.0,0.0,1.0,1.0,0.2484808277982849,1.0,0.0,0.0,0.0,[0.24848083 1.         0.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803775.200522,587622.3979515131,4475952.662540842,587622.3979515131,4475952.662540842,393ebaed8cd47962e
1.0,1.0,1.0,1.0,0.09858381878340901,1.0,0.0,1.0,1.0,[0.09858382 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5352085067083604,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806577.999713,587952.8026106588,4475625.958038632,587952.8026106588,4475625.958038632,35a201132842b0275
1.0,0.0,1.0,1.0,0.30439018990024613,1.0,0.0,1.0,0.0,[0.30439019 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510205.200445,365599.10758869915,143266.16593599637,365599.10758869915,143266.16593599637,dba7acca42dcb992f
1.0,1.0,1.0,1.0,0.1617406646805878,1.0,0.0,1.0,1.0,[0.16174066 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5577645231002099,True,2021.09.29.14.44.26_veh-28_00337_00504,1,1632927139.299571,331186.7591093997,4690577.264467067,331186.7591093997,4690577.264467067,b1c7cedccc066a77d
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,[1. 1. 0. 0. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631823147.500208,587578.7423362259,4475918.773815294,587578.7423362259,4475918.773815294,6e1ecc74646f12ab1
1.0,1.0,1.0,1.0,0.11447312905101013,1.0,0.0,1.0,1.0,[0.11447313 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5408832603753607,True,2021.10.06.07.26.10_veh-52_00953_01126,1,1633506342.1999938,366024.7715418845,142987.2928089817,366024.7715418845,142987.2928089817,317774c453bf853ce
