no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,token
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332548.99341809936,4690395.273572802,332552.8380855107,4690389.392722058,fc75e772cd8a739f3
1.0,0.0,0.5,1.0,0.3953242919393457,1.0,0.0,1.0,0.0,[0.39532429 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00032_00186,1,1631803369.70046,589259.3391444626,4473864.015385274,589273.334713143,4473868.788048593,cd19384b9fe667753
1.0,0.0,1.0,1.0,0.716372782906922,1.0,1.0,1.0,0.0,[0.71637278 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.21.13.37_veh-42_00172_00347,1,1631827121.200512,588621.945134845,4475737.346251358,588624.3969163873,4475728.850812356,b95297d2453c0e1e8
0.5,0.0,0.0,1.0,0.8654587776039647,0.0,0.0,1.0,0.0,[0.86545878 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.000016,587736.8182182864,4475877.298524824,587697.3388680507,4475882.17359962,ebf583743cf822ad6
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00238_00320,1,1632927012.2997,330810.4904296091,4689911.126748319,330788.3049659803,4689894.769016261,9dd3876cb173c36aa
1.0,0.0,0.0,1.0,0.7860662327285711,1.0,0.0,1.0,0.0,[0.78606623 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510204.700271,365607.3324808863,143243.24323888338,365597.2382166933,143267.21231394686,f21c4208d817951b4
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00860_01069,1,1631801380.9002779,587744.1194502384,4475630.871396035,587744.6615052727,4475594.11723701,956a8bcaa1a0b0856
1.0,1.0,1.0,1.0,0.08160090310488652,1.0,1.0,1.0,1.0,[0.0816009 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.6720003225374594,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510672.2000458,364919.0970935612,143462.25929647614,364919.0479267429,143461.51144279915,bd9cfcf17b064f7df
0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336046.5001879,331706.3049500458,4690966.86885081,331692.76462368295,4690964.902978562,29500c50afeb0e68a
1.0,1.0,1.0,1.0,0.0579901776548981,1.0,0.0,1.0,1.0,[0.05799018 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5207107777338922,True,2021.05.25.14.16.10_veh-35_01100_01664,1,1621967929.500474,664219.0169148943,3997416.89906757,664219.4319395464,3997416.645548099,7d4dd35efebf5aa8f
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.03.17.06.58_veh-35_03860_03992,1,1622758470.8003418,664393.9562143906,3997350.2591469316,664413.329469492,3997337.0077609275,c7690543523741cf3
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.16.16.44_veh-40_01099_01351,1,1630341567.500442,332266.70340318466,4690414.452829984,332235.30441425537,4690422.873957054,03a6d53a889503fa1
1.0,0.0,0.5,1.0,0.386924523501721,1.0,0.0,1.0,0.0,[0.38692452 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332541.53101726354,4690400.184951483,332549.597960156,4690391.411880781,661923b68a72445aa
1.0,0.0,0.0,1.0,0.9885480807109819,1.0,1.0,0.0,0.0,[0.98854808 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_01111_01448,1,1631804439.699363,587372.7553030647,4475659.9103084775,587354.968470784,4475662.322776509,a6158322c9262bd39
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901538.300487,664176.7583381006,3997412.177985026,664188.0117310025,3997420.800172786,c88ec2d9a664ec957
0.5,0.0,1.0,1.0,0.5438797275881038,0.0,1.0,1.0,0.0,[0.54387973 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00422_00728,1,1633505933.2007358,365472.246865503,144273.09827167934,365453.4350713582,144274.57045766854,0ea9174f9cfe31c0d
1.0,1.0,1.0,1.0,0.14592995585584367,1.0,1.0,1.0,1.0,[0.14592996 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6949749842342298,True,2021.06.03.17.06.58_veh-35_02571_02742,1,1622757072.800535,664429.4127831948,3998380.5332368184,664429.4151780966,3998380.9452995923,89474c5ba034ced0c
1.0,1.0,1.0,1.0,0.15660606128884919,1.0,0.0,1.0,1.0,[0.15660606 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.555930736174589,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823269.000026,587695.2940512615,4475618.120077908,587696.1801977034,4475617.57771972,09747cf799a19f292
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,1,1632943826.7998168,331357.19574132847,4690966.847271161,331355.0748055004,4690967.600966373,3e179fc29839a19a3
0.0,0.0,0.0,1.0,0.8485299060318992,0.0,1.0,1.0,0.0,[0.84852991 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.21.13.37_veh-42_00172_00347,1,1631827121.700409,588586.0366893304,4475769.980088986,588617.03153787,4475743.521968497,a7eababd56f26dc5e
1.0,0.0,1.0,1.0,0.7900524753019554,1.0,1.0,1.0,0.0,[0.79005248 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803775.200522,587611.992067082,4475926.603423893,587622.3979515131,4475952.662540842,393ebaed8cd47962e
1.0,1.0,1.0,1.0,0.10435810417447396,1.0,0.0,1.0,1.0,[0.1043581 1.        0.        1.        0.       ],[5. 5. 2. 2. 2.],0.5372707514908835,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806577.999713,587953.2846142349,4475626.707985176,587952.8026106588,4475625.958038632,35a201132842b0275
1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510205.200445,365605.936123601,143250.44950297487,365599.10758869915,143266.16593599637,dba7acca42dcb992f
1.0,0.0,1.0,1.0,0.6486010775029741,1.0,0.0,1.0,0.0,[0.64860108 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00337_00504,1,1632927139.299571,331178.71167332336,4690586.927174655,331186.7591093997,4690577.264467067,b1c7cedccc066a77d
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631823147.500208,587578.7660866594,4475884.388385441,587578.7423362259,4475918.773815294,6e1ecc74646f12ab1
1.0,1.0,1.0,1.0,0.23309222391238799,1.0,0.0,1.0,1.0,[0.23309222 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5832472228258528,True,2021.10.06.07.26.10_veh-52_00953_01126,1,1633506342.1999938,366022.5606797159,142989.3432620379,366024.7715418845,142987.2928089817,317774c453bf853ce
0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510594.699666,365055.7448483506,143321.40178334448,365075.654302689,143319.2276782115,467d53c4d720db393
1.0,0.0,1.0,1.0,0.5187698719959991,1.0,1.0,1.0,0.0,[0.51876987 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_00472_00711,1,1631821126.999842,587996.3310324185,4475689.747323208,588007.241014984,4475697.498890225,01f31009879396921
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.16.14.39.34_veh-42_01111_01448,1,1631804389.199903,587587.2560726578,4475687.754995904,587587.2682344407,4475687.753243021,2dac2b9cae0ff11f8
1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510351.1995609,365798.4477512518,143147.20905527635,365793.086024577,143164.9137013914,01b75264953369ae4
1.0,1.0,1.0,1.0,0.11530086648741983,1.0,1.0,1.0,1.0,[0.11530087 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6840360237455071,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800753.3999288,589033.6470342213,4474648.04777019,589035.190389695,4474647.987398301,977ccf108c51d43d0
0.0,0.0,0.0,1.0,0.6922710200925555,0.0,0.0,1.0,0.0,[0.69227102 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,1,1630331912.000762,332521.27633180935,4690399.83372732,332547.47901189286,4690393.384501233,085b907f63a37b0ac
0.0,1.0,1.0,1.0,0.680092228098494,0.0,0.0,1.0,0.0,[0.68009223 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622746356.1010978,664546.0696252709,3998996.122131326,664538.2833195789,3998983.4759568786,cd00bd6a4daf5fce4
1.0,0.0,0.5,1.0,0.7025557159829214,1.0,1.0,1.0,0.0,[0.70255572 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630336046.000267,331702.2119719717,4690970.337208617,331691.2514112078,4690963.818418883,59223499b6e8a12d6
1.0,1.0,1.0,1.0,0.2706482290332376,1.0,1.0,1.0,1.0,[0.27064823 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7395172246547277,True,2021.09.16.14.39.34_veh-42_01111_01448,1,1631804439.1993148,587354.6220175601,4475661.709996044,587355.1657339308,4475666.014210456,f42ba561b2c6f684a
1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_01510_01591,1,1631802036.400076,588982.8420069106,4474793.977951316,588977.0850637316,4474811.902415186,7fda1bb28d64c96f0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822556.4997149,587672.3590405524,4475762.171930891,587672.358103119,4475762.172258658,ce3d7615ed78d6c47
0.0,0.0,1.0,1.0,0.5096878932049679,0.0,1.0,1.0,0.0,[0.50968789 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505271.2003798,364949.0229324397,143496.20690758823,364957.6221523669,143503.19632021675,b77eab715fa3e5a65
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.06.03.17.06.58_veh-35_02571_02742,1,1622757072.800535,664431.28559302,3998373.7759134322,664431.1455699896,3998374.988594817,78ff4a8811ea50019
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.06.28.16.29.11_veh-38_03263_03766,1,1624901428.800276,664424.0408251666,3997346.6382270474,664424.674284562,3997348.715233203,686f1f87016b7e54b
1.0,1.0,1.0,1.0,0.8909802368000802,1.0,1.0,1.0,1.0,[0.89098024 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.961064370285743,True,2021.06.03.13.55.17_veh-35_02866_03582,1,1622746356.6008,664555.710460114,3999025.0849807877,664542.7126644553,3998992.025373312,ba8bf5b95601df543
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.16.15.12.03_veh-42_01037_01434,1,1631806577.4996688,587951.6431447421,4475625.1771759195,587951.4793560192,4475624.824791891,bd132bb290ee8b29b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_01268_01685,1,1632941240.59964,331523.4483549047,4690851.406208068,331501.63056545967,4690871.051442563,b6f6daabfac4fa910
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633507109.20047,365215.7800027469,143692.5083968007,365222.6177667779,143692.68534176465,463716f28ebb21a5d
0.0,0.0,0.0,1.0,0.6426172366205469,0.0,0.0,1.0,0.0,[0.64261724 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.15.23.04_veh-28_00814_01101,1,1632930209.799517,331539.62013612967,4690832.20910649,331530.4209856672,4690847.24079925,306bd7dfd9818a9eb
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,1,1624916576.5994458,664209.7937472921,3997426.0510704955,664231.4440368309,3997406.353012646,86275551f43e6b105
1.0,1.0,1.0,1.0,0.8164415852621234,1.0,1.0,1.0,1.0,[0.81644159 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9344434233079012,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588041.7308754781,4475719.89453614,588030.4215095465,4475709.262435247,8c19ef349d4fc37cb
1.0,1.0,0.0,1.0,0.8574893030363954,1.0,0.0,1.0,0.0,[0.8574893 1.        0.        1.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00032_00186,1,1631803264.699554,589109.7591385887,4474595.343962981,589098.6014838776,4474621.639168978,7feb54e1cfc0b6b33
1.0,1.0,1.0,1.0,0.153044173174172,1.0,1.0,1.0,1.0,[0.15304417 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6975157761336328,True,2021.09.29.14.44.26_veh-28_00238_00320,1,1632927022.799661,330830.2896418938,4689941.367405937,330828.6072651677,4689939.747129899,00e5457ca561abfbb
1.0,1.0,1.0,1.0,0.331570264849312,1.0,1.0,1.0,1.0,[0.33157026 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7612750945890401,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505473.699687,365118.66267385316,143114.66530398265,365122.6677542216,143111.59967335267,bca57d9f8472bf1be
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507451.700127,365152.9801700962,143540.880914862,365152.9406714921,143540.91256852148,3e4706910942fcca4
1.0,0.0,0.5,1.0,0.602977614458123,1.0,0.0,1.0,0.0,[0.60297761 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803747.198798,587794.6380947367,4475847.516541067,587807.653103814,4475846.337183995,1efa58a926126dcc0
1.0,1.0,1.0,1.0,0.9015618344342423,1.0,1.0,1.0,1.0,[0.90156183 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9648435122979436,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803658.199535,588350.7215319502,4475962.499498157,588379.9692133297,4475984.8646163475,544fd2c725ea1a878
1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00032_00186,1,1631803358.699646,589336.5509255545,4473876.811783585,589347.5335136347,4473893.420899867,6eb7971620ae92336
1.0,1.0,0.0,1.0,0.7465564728571233,1.0,0.0,1.0,0.0,[0.74655647 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_03198_03360,1,1632945465.299811,332414.7897609677,4690468.388805661,332390.81637627,4690478.820453826,11e5a12ad80226150
1.0,1.0,1.0,1.0,0.5967175395739376,1.0,1.0,1.0,1.0,[0.59671754 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8559705498478348,True,2021.08.30.16.16.44_veh-40_00779_01088,1,1630341048.0002549,331415.1785891305,4691054.358469933,331400.7019574925,4691062.698314006,6755c5223bb08c967
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,[1. 0. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00953_01126,1,1633506284.199821,365850.77361719735,143235.58374562487,365831.11484006816,143259.18405985006,80144b63550c48566
0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,1,1633505474.199882,365095.31649442617,143136.20914041632,365116.0766701042,143118.24470251793,1a873a18080ef431b
1.0,1.0,0.0,1.0,0.9827328749184623,1.0,0.0,1.0,0.0,[0.98273287 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588921.709723792,4475001.235798171,588933.9477526493,4474959.013953136,4a5ea5d6a2735531c
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,[0. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.6428571428571429,True,2021.09.29.18.19.40_veh-28_01268_01685,1,1632940905.599799,331190.10564754903,4690853.759469165,331190.1056775471,4690853.759550834,ac132e5b2d0fb3476
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821526.4999418,588315.903562649,4475934.060678583,588270.5864390103,4475896.405341402,246f9bdfe24441b91
1.0,0.0,1.0,1.0,0.4584710435657073,1.0,1.0,1.0,0.0,[0.45847104 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589252.5146733166,4474188.411313865,589249.4814476686,4474181.123071044,6c5bcf6f99698fac4
1.0,1.0,1.0,1.0,0.29258731842283164,1.0,1.0,1.0,1.0,[0.29258732 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7473526137224399,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510504.200027,365565.95218641945,143111.4866706126,365567.8898500247,143105.18306965902,20a64ca2d03e6cb72
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00772_00917,1,1633506041.20016,365738.62476401223,143944.50675637418,365736.8302641143,143944.08742051537,be37c56ecccec8f54
1.0,0.0,1.0,1.0,0.6856730017159268,1.0,1.0,1.0,0.0,[0.685673 1.       1.       1.       0.      ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00238_00320,1,1632927012.2997,330781.05964581034,4689892.871164678,330791.1070618655,4689885.253176444,84f364974b63432d3
1.0,0.0,0.5,1.0,0.6061313718960005,1.0,1.0,1.0,0.0,[0.60613137 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365797.5881465728,143329.5137107908,365789.96404213866,143345.75329744324,f5d454a22e5731c5a
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631803564.69955,588565.3747819631,4475632.99238885,588582.6786987542,4475605.682960612,5c4cdaaf289584cd5
0.5,0.0,1.0,1.0,0.6906502922694785,0.0,1.0,1.0,0.0,[0.69065029 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633506732.199954,365027.5208886763,143091.31489150057,365031.2424227014,143072.50878266682,a8cfebbab95e53606
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507582.2000358,365084.1637282078,144058.3646088292,365104.984304507,144089.45919810946,f4fb3d3b43707d6a3
1.0,1.0,1.0,1.0,0.08620225126740805,1.0,1.0,1.0,1.0,[0.08620225 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6736436611669314,True,2021.10.06.08.16.17_veh-52_01949_02501,1,1633510282.200049,365728.5043101621,142955.7043783388,365728.0130111579,142956.13942952856,eb6640d34db9e73af
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_03198_03360,1,1632945465.799696,332417.41990381,4690476.24597498,332393.5081720665,4690478.557157416,f8d974540bdca9c27
1.0,1.0,0.5,1.0,0.4373234503546495,1.0,0.0,1.0,0.5,[0.43732345 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.328093473277616,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800730.399843,589125.6344864526,4474556.808708161,589126.5036896347,4474554.570998015,aaf0cbe31c7a5aa33
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821507.50001,588110.5743218692,4475768.793461789,588074.0167971861,4475744.211824842,92f6dfd3e7865475c
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00528_00992,1,1632927637.2996058,331671.526509954,4690751.888902493,331647.8244156902,4690782.047012437,99fefc4b387e5553a
1.0,0.0,0.0,1.0,0.9857583120467267,1.0,0.0,1.0,0.0,[0.98575831 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,1,1631823439.4997048,587735.0243063219,4475865.652871489,587699.5613754658,4475881.9651250895,e135d049b4587c212
1.0,1.0,1.0,1.0,0.12122867875548965,1.0,1.0,1.0,1.0,[0.12122868 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6861530995555319,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633507280.1999679,365088.1647878833,143825.46999654578,365089.9661927403,143825.0582657773,40e276fbb70b36a86
1.0,0.0,1.0,1.0,0.6403711115773655,1.0,0.0,1.0,0.0,[0.64037111 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_01609_01687,1,1631804862.699841,588952.8294166023,4474890.036736162,588944.2475076058,4474914.834472299,51468624f84655cc2
0.0,0.0,0.0,1.0,0.9337424045150278,0.0,0.0,1.0,0.0,[0.9337424 0.        0.        1.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.09.09.17.18.51_veh-48_01248_01450,1,1631209389.499202,330968.0332414174,4690893.250480166,330963.14794970653,4690929.682553318,f2c959958c4b3a8f0
1.0,1.0,1.0,1.0,0.1381131429446959,1.0,0.0,1.0,1.0,[0.13811314 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.5493261224802486,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822424.000396,587767.7556677769,4475877.42756646,587769.1201211513,4475876.312321335,a34d3365f758f1c85
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800708.4001288,589178.9658004573,4474414.559263413,589196.3958563344,4474384.450407277,aaf11968df9ad811b
1.0,1.0,1.0,1.0,0.49238437205433944,1.0,1.0,1.0,1.0,[0.49238437 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8187087043051212,True,2021.10.06.07.26.10_veh-52_01245_02064,1,1633506731.7002468,365032.51229867875,143078.27001834408,365031.5857615403,143067.20191292843,b6217c8c8ec53139f
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.12.04_veh-42_01438_01677,1,1631821483.000248,587974.5930444681,4475708.17226118,587949.2588369913,4475722.148714512,174e7a32e20f2ca14
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.10.06.07.26.10_veh-52_02208_02394,1,1633507452.19991,365155.22646906506,143540.04120817033,365155.14269711886,143540.08667182364,80bd77183c8a411b9
1.0,1.0,1.0,1.0,0.8231913828969885,1.0,1.0,1.0,1.0,[0.82319138 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9368540653203531,True,2021.09.16.14.39.34_veh-42_00297_00935,1,1631804077.200008,587818.8910109682,4475678.937448729,587803.6704828411,4475662.226002004,2715084d8bf201e97
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.14.39.34_veh-42_01111_01448,1,1631804439.1993148,587363.7866289734,4475646.404065278,587353.7165095983,4475663.147094919,62dc7352b73b8635d
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.13.53.10_veh-42_01510_01591,1,1631802023.90023,588943.6418861048,4474928.775178019,588930.4018037249,4474962.87600987,e85a39742e3e7ef00
